Fecha_Hora,Artista,Tema
11/8/2022 18:53,Las Pelotas,Como una Estrella - En Casa
11/8/2022 18:50,Las Pelotas,Siempre Estará - En Casa
11/8/2022 18:47,Las Pelotas,Bombachitas Rosas - En Casa
11/8/2022 18:43,Las Pelotas,Nunca Te Jugaste - En Casa
11/8/2022 18:40,Las Pelotas,Más de Todo - En Casa
11/8/2022 18:36,Las Pelotas,Cuántas Cosas - En Casa
10/8/2022 17:03,La Renga,En los Brazos del Sol
8/8/2022 00:44,La Renga,En los Brazos del Sol
8/8/2022 00:23,La Renga,Noche Vudú
8/8/2022 00:19,La Renga,Las Cosas Que Hace
8/8/2022 00:15,La Renga,Estado
8/8/2022 00:14,La Renga,Dementes en el Espacio
8/8/2022 00:11,La Renga,La Razón Que Te Demora
8/8/2022 00:07,La Renga,El Ojo del Huracán
8/8/2022 00:03,La Renga,Detonador de Sueños
8/8/2022 00:00,La Renga,A Tu Lado
5/8/2022 01:35,Ratones Paranoicos,Tomo y obligo
5/8/2022 01:19,Los Gardelitos,Amor de Contramano
5/8/2022 01:19,Memphis La Blusera,Monton De Nada
5/8/2022 01:19,Kapanga,Miro de Atrás
5/8/2022 01:19,Ratones Paranoicos,Lo que doy - Vivo
5/8/2022 01:19,Las Pelotas,Mareada
5/8/2022 01:19,Skay Beilinson,Astrolabio
5/8/2022 01:19,Fito Paez,La Música de los Sueños de Tu Juventud
5/8/2022 01:15,Las Pelotas,Tormenta en Júpiter
5/8/2022 01:15,Turf,Crónica Teve
5/8/2022 01:11,La 25,Andrajoso
5/8/2022 01:11,Los Gardelitos,Hojas del Otoño
5/8/2022 01:11,Kapanga,Desearia
5/8/2022 01:11,Las Pelotas,Nunca Te Jugaste - En Casa
5/8/2022 01:11,Skay Beilinson,Oda a la Sin Nombre
5/8/2022 01:11,La Vela Puerca,Mira Cómo Es
5/8/2022 01:11,Skay Beilinson,Síndrome del Trapecista
5/8/2022 01:11,Ratones Paranoicos,La Nave
5/8/2022 01:11,Los Gardelitos,Puño y Letra (En Vivo)
5/8/2022 01:11,Los Gardelitos,Los Querandies
5/8/2022 01:11,Las Pelotas,El Cazador
5/8/2022 01:11,La Vela Puerca,La Madriguera (Streaming Pilsen Rock 2020 - Por la Música)
5/8/2022 01:11,Intoxicados,Se Fue Al Cielo
5/8/2022 01:11,Patricio Rey y sus Redonditos de Ricota,Caña Seca y un Membrillo
5/8/2022 01:11,La 25,Hasta La Victoria
5/8/2022 01:11,Cielo Razzo,Qué Se Yo
5/8/2022 01:11,Skay Beilinson,Falenas en Celo
5/8/2022 01:11,Pappo,Una Casa Con Diez Pinos
5/8/2022 01:11,Las Pelotas,Cuántas Cosas - En Casa
5/8/2022 01:11,La 25,Escombro En La Ciudad
5/8/2022 01:11,Ratones Paranoicos,Isabel - Vivo
5/8/2022 01:10,Los Gardelitos,Cobarde para Amar
5/8/2022 01:10,Skay Beilinson,El Sueño del Jinete
5/8/2022 01:10,Las Pelotas,¿Qué Podés Dar?
5/8/2022 01:08,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
5/8/2022 01:03,Intoxicados,De La Guitarra
5/8/2022 01:03,Las Pelotas,Víctimas del Cielo - En Casa
5/8/2022 01:03,Ratones Paranoicos,Carol
5/8/2022 01:03,Pappo,Katmandú
5/8/2022 01:03,Skay Beilinson,Flores Secas
5/8/2022 01:03,Las Pelotas,Para Qué?
5/8/2022 00:59,Las Pelotas,Nada Es Real - En Casa
5/8/2022 00:55,Las Pelotas,Como una Estrella - En Casa
5/8/2022 00:52,Las Pelotas,Siempre Estará - En Casa
5/8/2022 00:48,Las Pelotas,Bombachitas Rosas - En Casa
5/8/2022 00:45,Las Pelotas,Nunca Te Jugaste - En Casa
5/8/2022 00:42,Las Pelotas,Más de Todo - En Casa
5/8/2022 00:37,Las Pelotas,Cuántas Cosas - En Casa
5/8/2022 00:33,Las Pelotas,Bombachitas Rosas - En Casa
4/8/2022 20:38,Las Pelotas,Bombachitas Rosas - En Casa
4/8/2022 20:20,Las Pelotas,Nunca Te Jugaste - En Casa
4/8/2022 20:18,Las Pelotas,Más de Todo - En Casa
4/8/2022 20:13,Las Pelotas,Cuántas Cosas - En Casa
4/8/2022 20:07,Las Pelotas,Víctimas del Cielo - En Casa
4/8/2022 20:03,Las Pelotas,Nada Es Real - En Casa
4/8/2022 19:59,Las Pelotas,Como una Estrella - En Casa
4/8/2022 19:56,Las Pelotas,Siempre Estará - En Casa
4/8/2022 19:53,Las Pelotas,Bombachitas Rosas - En Casa
4/8/2022 19:49,Las Pelotas,Nunca Te Jugaste - En Casa
4/8/2022 19:46,Las Pelotas,Más de Todo - En Casa
4/8/2022 19:42,Las Pelotas,Cuántas Cosas - En Casa
3/8/2022 20:30,Los Piojos,No Pares - En Vivo
3/8/2022 20:10,Los Piojos,No Pares - En Vivo
3/8/2022 20:10,Los Piojos,No Pares - En Vivo
1/8/2022 00:51,Los Piojos,Taxi Boy - En Vivo
1/8/2022 00:38,Los Piojos,No Pares - En Vivo
1/8/2022 00:27,Los Piojos,Cruel - En Vivo
1/8/2022 00:23,Los Piojos,El Farolito - En Vivo
1/8/2022 00:18,Los Piojos,Llevatelo - En Vivo
1/8/2022 00:15,Los Piojos,Motumbo - En Vivo
1/8/2022 00:11,Los Piojos,Media Caña - En Vivo
1/8/2022 00:07,Los Piojos,Ruleta - En Vivo
1/8/2022 00:01,Los Piojos,Luz de Marfil - En Vivo
31/7/2022 23:56,Los Piojos,Te Diría - En Vivo
30/7/2022 00:38,Los Piojos,No Pares - En Vivo
30/7/2022 00:25,Los Piojos,Como Alí - En Vivo
30/7/2022 00:25,Los Piojos,Cruel - En Vivo
30/7/2022 00:25,Los Piojos,Canción de Cuna - En Vivo
30/7/2022 00:25,Los Piojos,Fijate - En Vivo
30/7/2022 00:20,Los Piojos,Maradó - En Vivo
30/7/2022 00:20,Los Piojos,Llevatelo - En Vivo
30/7/2022 00:19,Los Piojos,Motumbo - En Vivo
30/7/2022 00:15,Los Piojos,Media Caña - En Vivo
30/7/2022 00:10,Los Piojos,Ruleta - En Vivo
30/7/2022 00:05,Los Piojos,Angelito - En Vivo
30/7/2022 00:05,Los Piojos,Pistolas - En Vivo
30/7/2022 00:05,Los Piojos,Guadalupe - En Vivo
30/7/2022 00:04,Los Piojos,Luz de Marfil - En Vivo
30/7/2022 00:00,Los Piojos,Angelito - En Vivo
30/7/2022 00:00,Los Piojos,Pistolas - En Vivo
30/7/2022 00:00,Los Piojos,Taxi Boy - En Vivo
30/7/2022 00:00,Los Piojos,Luz de Marfil - En Vivo
29/7/2022 23:59,Los Piojos,Ruleta - En Vivo
29/7/2022 23:59,Los Piojos,Maradó - En Vivo
29/7/2022 23:59,Los Piojos,Maradó - En Vivo
29/7/2022 23:59,Los Piojos,Media Caña - En Vivo
29/7/2022 23:59,Los Piojos,Motumbo - En Vivo
29/7/2022 23:59,Los Piojos,Motumbo - En Vivo
29/7/2022 23:59,Los Piojos,Motumbo - En Vivo
29/7/2022 23:59,Los Piojos,Guadalupe - En Vivo
26/7/2022 23:59,Los Piojos,Motumbo - En Vivo
26/7/2022 23:37,Los Piojos,Media Caña - En Vivo
26/7/2022 23:32,Los Piojos,Angelito - En Vivo
26/7/2022 23:32,Los Piojos,Ruleta - En Vivo
26/7/2022 23:32,Los Piojos,Guadalupe - En Vivo
26/7/2022 23:26,Los Piojos,Pistolas - En Vivo
26/7/2022 23:21,Los Piojos,No Pares - En Vivo
26/7/2022 23:12,Los Piojos,El Farolito - En Vivo
26/7/2022 23:07,Los Piojos,Motumbo - En Vivo
26/7/2022 23:03,Los Piojos,Media Caña - En Vivo
26/7/2022 22:58,Los Piojos,Ruleta - En Vivo
26/7/2022 22:53,Los Piojos,Luz de Marfil - En Vivo
23/7/2022 01:26,Los Piojos,No Pares - En Vivo
23/7/2022 01:13,Los Piojos,Como Alí - En Vivo
23/7/2022 01:13,Los Piojos,Cruel - En Vivo
23/7/2022 01:13,Los Piojos,Canción de Cuna - En Vivo
23/7/2022 01:13,Los Piojos,Fijate - En Vivo
23/7/2022 01:10,Los Piojos,El Farolito - En Vivo
23/7/2022 01:04,Los Piojos,Maradó - En Vivo
23/7/2022 01:03,Los Piojos,Motumbo - En Vivo
23/7/2022 00:59,Los Piojos,Media Caña - En Vivo
23/7/2022 00:54,Los Piojos,Ruleta - En Vivo
23/7/2022 00:49,Los Piojos,Angelito - En Vivo
23/7/2022 00:49,Los Piojos,Pistolas - En Vivo
23/7/2022 00:49,Los Piojos,Guadalupe - En Vivo
23/7/2022 00:48,Los Piojos,Luz de Marfil - En Vivo
23/7/2022 00:43,Los Piojos,Te Diría - En Vivo
23/7/2022 00:43,Los Piojos,Taxi Boy - En Vivo
23/7/2022 00:36,Los Piojos,Angelito - En Vivo
23/7/2022 00:36,Los Piojos,Ruleta - En Vivo
23/7/2022 00:36,Los Piojos,Pistolas - En Vivo
23/7/2022 00:36,Los Piojos,Babilonia - En Vivo
23/7/2022 00:36,Los Piojos,Babilonia - En Vivo
23/7/2022 00:36,Los Piojos,Maradó - En Vivo
23/7/2022 00:36,Los Piojos,Te Diría - En Vivo
23/7/2022 00:36,Los Piojos,Te Diría - En Vivo
23/7/2022 00:36,Los Piojos,Media Caña - En Vivo
23/7/2022 00:36,Los Piojos,Taxi Boy - En Vivo
23/7/2022 00:36,Los Piojos,Taxi Boy - En Vivo
23/7/2022 00:36,Los Piojos,Taxi Boy - En Vivo
23/7/2022 00:36,Los Piojos,Motumbo - En Vivo
23/7/2022 00:36,Los Piojos,Motumbo - En Vivo
23/7/2022 00:36,Los Piojos,Luz de Marfil - En Vivo
23/7/2022 00:36,Los Piojos,Luz de Marfil - En Vivo
23/7/2022 00:36,Los Piojos,Fantasma - En Vivo
23/7/2022 00:36,Los Piojos,Guadalupe - En Vivo
23/7/2022 00:32,Los Piojos,Media Caña - En Vivo
22/7/2022 19:21,Los Piojos,Media Caña - En Vivo
22/7/2022 18:38,Los Piojos,Ruleta - En Vivo
22/7/2022 18:32,Los Piojos,Morella - En Vivo
22/7/2022 18:32,Los Piojos,Morella - En Vivo
22/7/2022 18:32,Los Piojos,Todo Pasa - En Vivo
22/7/2022 18:32,Los Piojos,Maradó - En Vivo
22/7/2022 18:32,Los Piojos,Maradó - En Vivo
22/7/2022 18:32,Los Piojos,Maradó - En Vivo
22/7/2022 18:32,Los Piojos,Media Caña - En Vivo
22/7/2022 18:32,Los Piojos,El Viejo - En Vivo
22/7/2022 18:32,Los Piojos,El Viejo - En Vivo
22/7/2022 18:32,Los Piojos,El Viejo - En Vivo
22/7/2022 18:32,Los Piojos,Motumbo - En Vivo
22/7/2022 18:20,Los Piojos,Maradó - En Vivo
22/7/2022 18:08,Los Piojos,Motumbo - En Vivo
21/7/2022 01:56,Los Piojos,Pistolas - En Vivo
21/7/2022 01:46,Los Piojos,Luz de Marfil - En Vivo
21/7/2022 01:41,Los Piojos,Te Diría - En Vivo
21/7/2022 01:41,Los Piojos,Taxi Boy - En Vivo
21/7/2022 01:33,Los Piojos,Angelito - En Vivo
21/7/2022 01:33,Los Piojos,Ruleta - En Vivo
21/7/2022 01:33,Los Piojos,Pistolas - En Vivo
21/7/2022 01:33,Los Piojos,Babilonia - En Vivo
21/7/2022 01:33,Los Piojos,Babilonia - En Vivo
21/7/2022 01:33,Los Piojos,Maradó - En Vivo
21/7/2022 01:33,Los Piojos,Te Diría - En Vivo
21/7/2022 01:33,Los Piojos,Media Caña - En Vivo
21/7/2022 01:33,Los Piojos,Taxi Boy - En Vivo
21/7/2022 01:33,Los Piojos,Motumbo - En Vivo
21/7/2022 01:33,Los Piojos,Motumbo - En Vivo
21/7/2022 01:33,Los Piojos,Luz de Marfil - En Vivo
21/7/2022 01:33,Los Piojos,Fantasma - En Vivo
21/7/2022 01:33,Los Piojos,Guadalupe - En Vivo
21/7/2022 01:29,Los Piojos,Media Caña - En Vivo
21/7/2022 01:24,Los Piojos,Ruleta - En Vivo
21/7/2022 01:19,Los Piojos,Angelito - En Vivo
21/7/2022 01:19,Los Piojos,Pistolas - En Vivo
21/7/2022 01:19,Los Piojos,Luz de Marfil - En Vivo
21/7/2022 01:19,Los Piojos,Guadalupe - En Vivo
21/7/2022 01:14,Los Piojos,Taxi Boy - En Vivo
21/7/2022 01:09,Los Piojos,Te Diría - En Vivo
21/7/2022 01:01,Los Piojos,Morella - En Vivo
21/7/2022 01:01,Los Piojos,Morella - En Vivo
21/7/2022 01:01,Los Piojos,Ruleta - En Vivo
21/7/2022 01:01,Los Piojos,Ruleta - En Vivo
21/7/2022 01:01,Los Piojos,Todo Pasa - En Vivo
21/7/2022 01:01,Los Piojos,Maradó - En Vivo
21/7/2022 01:01,Los Piojos,Maradó - En Vivo
21/7/2022 01:01,Los Piojos,Media Caña - En Vivo
21/7/2022 01:01,Los Piojos,El Viejo - En Vivo
21/7/2022 01:01,Los Piojos,El Viejo - En Vivo
21/7/2022 01:01,Los Piojos,Motumbo - En Vivo
21/7/2022 01:01,Los Piojos,Guadalupe - En Vivo
21/7/2022 00:56,Los Piojos,Motumbo - En Vivo
20/7/2022 21:27,Los Piojos,Motumbo - En Vivo
20/7/2022 21:12,Los Piojos,Media Caña - En Vivo
20/7/2022 21:08,Los Piojos,Ruleta - En Vivo
20/7/2022 20:50,Los Piojos,Mi Babe
20/7/2022 20:40,Los Piojos,Media Caña
20/7/2022 01:53,Los Piojos,Media Caña
20/7/2022 01:38,Los Piojos,Ruleta
20/7/2022 01:38,Los Piojos,Mi Babe
20/7/2022 01:37,Los Piojos,Media Caña
20/7/2022 01:32,Los Piojos,Media Caña
20/7/2022 01:31,Los Piojos,Civilización
20/7/2022 01:25,Los Piojos,Pacífico
20/7/2022 01:21,Los Piojos,Entrando en Tu Ciudad
20/7/2022 01:20,Los Piojos,Motumbo
20/7/2022 01:16,Los Piojos,No Parés
20/7/2022 00:50,Los Piojos,No Parés
19/7/2022 20:51,Patricio Rey y sus Redonditos de Ricota,Tarea Fina
19/7/2022 20:38,La Mississippi,Valentín Alsina Ritmo y Blues - Adentro
19/7/2022 20:38,La Renga,Hablando De La Libertad
19/7/2022 01:55,La Renga,Hablando De La Libertad
19/7/2022 01:41,Los Piojos,Ruleta
19/7/2022 01:37,Ratones Paranoicos,Ya Mori
19/7/2022 01:34,Patricio Rey y sus Redonditos de Ricota,El Infierno Está Encantador Esta Noche
19/7/2022 01:34,Pappo's Blues,Tomé Demasiado
19/7/2022 01:32,Sumo,El Ojo Blindado
19/7/2022 01:29,La Renga,Parece un Caso Perdido
19/7/2022 01:26,Los Piojos,Pacífico
19/7/2022 01:21,Los Piojos,No Parés
19/7/2022 01:16,Los Piojos,Canción de Cuna
19/7/2022 01:11,Los Piojos,Al Desierto
19/7/2022 01:07,Los Piojos,Dientes de Cordero
19/7/2022 01:06,Los Piojos,Solo y en Paz
19/7/2022 01:02,Los Piojos,Amor de Perros
19/7/2022 00:58,Los Piojos,Entrando en Tu Ciudad
19/7/2022 00:54,Los Piojos,Motumbo
18/7/2022 21:31,Los Piojos,Como Alí
18/7/2022 21:31,Los Piojos,No Parés
18/7/2022 21:31,Los Piojos,Guadalupe
18/7/2022 21:27,Los Piojos,Canción de Cuna
18/7/2022 21:27,Los Piojos,Al Desierto
18/7/2022 21:23,Los Piojos,Al Desierto
18/7/2022 21:19,Los Piojos,Motumbo
18/7/2022 21:14,Los Piojos,Ando Ganas (Llora Llora)
18/7/2022 21:06,Los Piojos,El Farolito
18/7/2022 21:02,Los Piojos,Como Alí
18/7/2022 21:01,Los Piojos,Ruleta
17/7/2022 21:15,Los Piojos,Muévelo
17/7/2022 20:57,Los Piojos,Desde Lejos No Se Ve
17/7/2022 20:53,Los Piojos,Vine Hasta Aquí
17/7/2022 20:48,Los Piojos,Pistolas
17/7/2022 20:48,Los Piojos,Muy Despacito
17/7/2022 20:48,Los Piojos,Canción de Cuna
17/7/2022 20:48,Los Piojos,Verano del 92
17/7/2022 20:48,Los Piojos,Civilización
17/7/2022 20:48,Los Piojos,Yira Yira
17/7/2022 20:47,Los Piojos,Pacífico
17/7/2022 20:43,Los Piojos,Amor de Perros
17/7/2022 20:38,Los Piojos,Todo Pasa
17/7/2022 20:33,Los Piojos,Ando Ganas (Llora Llora)
17/7/2022 20:27,Los Piojos,El Farolito
17/7/2022 20:23,Los Piojos,Como Alí
17/7/2022 20:19,Los Piojos,Ruleta
17/7/2022 20:15,Los Piojos,Bicho de Ciudad
17/7/2022 20:10,Los Piojos,El Farolito
17/7/2022 20:10,Los Piojos,Bicho de Ciudad
16/7/2022 18:32,La Renga,San Miguel
16/7/2022 18:22,La Renga,Sabes Qué
16/7/2022 18:17,La Renga,Día de Sol
16/7/2022 01:22,La Renga,Pole
16/7/2022 01:10,La Renga,San Miguel
16/7/2022 01:09,La Renga,Mirada de Acantilado
16/7/2022 01:09,La Renga,Sabes Qué
16/7/2022 01:09,La Renga,Día de Sol
16/7/2022 01:05,La Renga,Nómades
16/7/2022 01:03,La Renga,Corazón Fugitivo
16/7/2022 00:59,La Renga,Voy a Bailar a la Nave del Olvido
16/7/2022 00:54,La Renga,Hablando de la Libertad
16/7/2022 00:46,La Renga,Hey Hey My My
16/7/2022 00:46,La Renga,Popurock (Panic Sho
16/7/2022 00:46,La Renga,El Rey de la Triste Felicidad
16/7/2022 00:43,La Renga,La Razón que Te Demora
16/7/2022 00:38,La Renga,El Final Es en Donde Partí
15/7/2022 21:44,La Renga,El Viento que Todo Empuja
15/7/2022 21:32,La Renga,El Ojo del Huracán
15/7/2022 21:28,La Renga,Oportunidad Oportuna
15/7/2022 21:26,La Renga,Estalla
15/7/2022 21:26,La Renga,Míralos
15/7/2022 21:26,La Renga,A la Carga Mi Rocanrol
15/7/2022 21:26,La Renga,La Trifásica (Dementes en el Espaci
15/7/2022 21:24,La Renga,Detonador de Sueños
15/7/2022 21:14,La Renga,En el Baldío
15/7/2022 21:10,La Renga,Las Cosas que Hace
15/7/2022 21:05,La Renga,Tripa y Corazón
15/7/2022 21:02,La Renga,A Tu Lado
15/7/2022 20:59,La Renga,Míralos
15/7/2022 01:58,Ciro y los Persas,Antes y Después (Sinfónico)
15/7/2022 01:40,Ciro y los Persas,Verano del 92 (Sinfónico)
15/7/2022 01:40,Ciro y los Persas,Antes y Después (Sinfónico)
15/7/2022 01:35,Ciro y los Persas,Tal Vez (Sinfónico)
15/7/2022 01:29,Ciro y los Persas,Canción de cuna (Sinfónico)
15/7/2022 01:29,Ciro y los Persas,Pacífico (Sinfónico)
15/7/2022 01:24,Ciro y los Persas,Difícil (Acústico)
15/7/2022 01:24,Ciro y los Persas,Vas a Bailar (Acústico)
15/7/2022 01:24,Ciro y los Persas,Tan Solo (Acústico)
15/7/2022 01:19,Ciro y los Persas,Mírenla (Acústico)
15/7/2022 01:18,Ciro y los Persas,Morella (Acústico)
15/7/2022 01:13,Ciro y los Persas,Insisto (Acústico)
15/7/2022 01:08,Ciro y los Persas,El Farolito (Acústico)
15/7/2022 01:03,Ciro y los Persas,Me Gusta (Acústico)
15/7/2022 00:59,Ciro y los Persas,Ruleta (Acústico)
13/7/2022 20:45,Ciro y los Persas,Ruleta (Acústico)
13/7/2022 20:31,Ciro y los Persas,Vas a Bailar
13/7/2022 20:26,Ciro y los Persas,Luz
13/7/2022 20:21,Ciro y los Persas,Antes y Después
13/7/2022 01:52,La Renga,Motorock
13/7/2022 01:12,La Renga,Muy Indignado
13/7/2022 01:12,La Renga,No para de Aletear
13/7/2022 01:11,La Renga,Pole
13/7/2022 01:08,La Renga,San Miguel
13/7/2022 01:05,La Renga,Sabes Qué
13/7/2022 00:54,La Renga,Día de Sol
13/7/2022 00:49,La Renga,Mirada de Acantilado
13/7/2022 00:45,La Renga,Nómades
13/7/2022 00:43,La Renga,Corazón Fugitivo
12/7/2022 01:36,La Renga,Masomenos Blues
12/7/2022 01:31,La Renga,Motorock
12/7/2022 01:27,La Renga,No para de Aletear
12/7/2022 01:24,La Renga,Muy Indignado
12/7/2022 01:21,La Renga,Pole
12/7/2022 01:18,La Renga,San Miguel
12/7/2022 01:15,La Renga,Sabes Qué
12/7/2022 01:10,La Renga,Día de Sol
12/7/2022 01:06,La Renga,Mirada de Acantilado
12/7/2022 01:02,La Renga,Nómades
12/7/2022 01:00,La Renga,Corazón Fugitivo
12/7/2022 00:56,La Renga,Hielasangre
12/7/2022 00:51,La Renga,El Rastro de la Conciencia
9/7/2022 16:24,La Renga,Míralos
9/7/2022 16:09,La Renga,En El Baldío
9/7/2022 16:05,La Renga,En El Baldío
9/7/2022 16:01,La Renga,En los Brazos del Sol
9/7/2022 15:56,La Renga,Ser Yo
9/7/2022 15:56,La Renga,Al Que He Sangrado
9/7/2022 15:55,La Renga,Reíte
9/7/2022 15:49,La Renga,El Twist Del Pibe
9/7/2022 15:46,La Renga,Cuando Estés Acá
9/7/2022 15:41,La Renga,Me Hice Canción
9/7/2022 15:37,La Renga,El Revelde
9/7/2022 15:34,La Renga,Vende Patria Clon
9/7/2022 15:31,La Renga,El Hombre De La Estrella
9/7/2022 15:28,La Renga,Bien Alto
9/7/2022 15:24,La Renga,Bien Alto
9/7/2022 15:21,La Renga,Tripa Y Corazón
9/7/2022 15:18,La Renga,El Terco
8/7/2022 01:53,Las Pelotas,Saben - En Vivo en el Luna Park
8/7/2022 01:42,Las Pelotas,Qué Podés Dar - En Vivo en el Luna Park
8/7/2022 01:39,Las Pelotas,La Semilla - En Vivo en el Luna Park
8/7/2022 01:37,Las Pelotas,Menos Mal - En Vivo en el Luna Park
8/7/2022 01:33,La Renga,El Rastro de la Conciencia
8/7/2022 01:30,La Renga,En los Brazos del Sol
8/7/2022 01:30,La Renga,Míralos
8/7/2022 01:25,La Renga,Noche Vudú
8/7/2022 01:21,La Renga,Las Cosas Que Hace
8/7/2022 01:17,La Renga,Estado
8/7/2022 01:14,La Renga,Dementes en el Espacio
8/7/2022 01:11,La Renga,La Razón Que Te Demora
8/7/2022 01:06,La Renga,El Ojo del Huracán
8/7/2022 01:02,La Renga,Detonador de Sueños
8/7/2022 01:00,La Renga,A Tu Lado
8/7/2022 00:57,La Renga,En los Brazos del Sol
8/7/2022 00:57,La Renga,Noche Vudú
8/7/2022 00:57,La Renga,Detonador de Sueños
8/7/2022 00:57,La Renga,Las Cosas Que Hace
8/7/2022 00:57,La Renga,El Rastro de la Conciencia
8/7/2022 00:57,La Renga,Míralos
8/7/2022 00:57,La Renga,El Ojo del Huracán
8/7/2022 00:57,La Renga,Dementes en el Espacio
8/7/2022 00:57,La Renga,Estado
8/7/2022 00:57,La Renga,La Razón Que Te Demora
8/7/2022 00:52,La Renga,Hielasangre
8/7/2022 00:52,La Renga,El Rastro de la Conciencia
8/7/2022 00:48,La Renga,Hielasangre
8/7/2022 00:48,La Renga,El Rastro de la Conciencia
7/7/2022 21:33,La Renga,Masomenos Blues
7/7/2022 21:28,La Renga,Motorock
7/7/2022 21:24,La Renga,No para de Aletear
7/7/2022 21:22,La Renga,Muy Indignado
7/7/2022 21:18,La Renga,Pole
7/7/2022 21:15,La Renga,San Miguel
7/7/2022 21:12,La Renga,Sabes Qué
7/7/2022 21:08,La Renga,Día de Sol
7/7/2022 21:04,La Renga,Mirada de Acantilado
7/7/2022 21:00,La Renga,Nómades
7/7/2022 20:57,La Renga,Corazón Fugitivo
6/7/2022 00:56,La Renga,Caricias de Asfalto
6/7/2022 00:40,La Renga,Desoriente Blues
6/7/2022 00:39,La Renga,Lunáticos
6/7/2022 00:36,La Renga,Disfrazado de Amigo
6/7/2022 00:33,La Renga,Inventa un Mañana
6/7/2022 00:28,La Renga,Dioses de Terciopelo
6/7/2022 00:24,La Renga,Cristal de Zirconio
6/7/2022 00:19,La Renga,Algún Rayo
6/7/2022 00:18,La Renga,Poder
6/7/2022 00:15,La Renga,La Furia de la Bestia Rock
6/7/2022 00:11,La Renga,Destino Ciudad Futura
6/7/2022 00:08,La Renga,Canibalismo Galáctico
6/7/2022 00:04,La Renga,Poder
6/7/2022 00:04,La Renga,Algún Rayo
6/7/2022 00:03,La Renga,Cristal de Zirconio
6/7/2022 00:03,La Renga,Algún Rayo
4/7/2022 21:16,La Renga,Hielasangre
4/7/2022 21:06,La Renga,El Rastro de la Conciencia
4/7/2022 20:57,La Renga,Hielasangre
4/7/2022 20:57,La Renga,El Rastro de la Conciencia
3/7/2022 14:49,La Vela Puerca,De Atar
3/7/2022 14:38,Los Piojos,Ruleta
3/7/2022 14:33,La Renga,En El Baldío
3/7/2022 14:29,La Renga,Masomenos Blues
3/7/2022 14:25,La Renga,Motorock
3/7/2022 14:20,La Renga,No para de Aletear
3/7/2022 14:18,La Renga,Muy Indignado
3/7/2022 14:15,La Renga,Pole
3/7/2022 14:12,La Renga,San Miguel
3/7/2022 14:09,La Renga,Sabes Qué
3/7/2022 14:04,La Renga,Día de Sol
3/7/2022 14:00,La Renga,Mirada de Acantilado
3/7/2022 13:56,La Renga,Nómades
3/7/2022 13:53,La Renga,Corazón Fugitivo
1/7/2022 01:24,The Beatles,Sexy Sadie - Esher Demo
1/7/2022 01:11,The Beatles,Julia - Esher Demo
1/7/2022 01:11,The Beatles,Mother Nature's Son - Esher Demo
1/7/2022 01:11,The Beatles,Blackbird - Esher Demo
1/7/2022 01:11,The Beatles,Piggies - Esher Demo
1/7/2022 01:11,The Beatles,Yer Blues - Esher Demo
1/7/2022 01:11,The Beatles,Everybody's Got Something To Hide Except Me And My Monkey - Esher Demo
1/7/2022 01:11,The Beatles,Rocky Raccoon - Esher Demo
1/7/2022 01:10,The Beatles,I'm So Tired - Esher Demo
1/7/2022 01:07,The Beatles,Happiness Is A Warm Gun - Esher Demo
1/7/2022 01:05,The Beatles,Back In The U.S.S.R. - Esher Demo
1/7/2022 01:04,The Beatles,Sexy Sadie - 2018 Mix
1/7/2022 01:01,The Beatles,I Will - 2018 Mix
1/7/2022 01:01,The Beatles,Don't Pass Me By - 2018 Mix
1/7/2022 00:59,The Beatles,Don't Pass Me By - 2018 Mix
1/7/2022 00:55,The Beatles,Rocky Raccoon - 2018 Mix
1/7/2022 00:52,The Beatles,Piggies - 2018 Mix
1/7/2022 00:52,The Beatles,Blackbird - 2018 Mix
1/7/2022 00:51,The Beatles,I'm So Tired - 2018 Mix
1/7/2022 00:49,The Beatles,Happiness Is A Warm Gun - 2018 Mix
1/7/2022 00:47,The Beatles,The Continuing Story Of Bungalow Bill - 2018 Mix
1/7/2022 00:46,The Beatles,Glass Onion - 2018 Mix
1/7/2022 00:46,The Beatles,Wild Honey Pie - 2018 Mix
1/7/2022 00:45,The Beatles,Back In The U.S.S.R. - 2018 Mix
1/7/2022 00:44,The Beatles,Polythene Pam - Remastered 2009
1/7/2022 00:43,The Beatles,Mean Mr Mustard - Remastered 2009
1/7/2022 00:42,The Beatles,Sun King - Remastered 2009
1/7/2022 00:40,The Beatles,You Never Give Me Your Money - Remastered 2009
1/7/2022 00:36,The Beatles,Because - Remastered 2009
1/7/2022 00:35,The Beatles,I Want You (She's So Heavy) - Remastered 2009
1/7/2022 00:35,The Beatles,Oh! Darling - Remastered 2009
